row_id,attacker_model,img1,img2,dataset,attack_type,source_csv,victim_model,attack_method,variant,similarity,source_column
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,-0.0176942321773728,pgd_path
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,-0.0063412528539387,pgd_path
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.5710080862039577,pgd_path
26,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.0823822368610414,pgd_path
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.6457721417215396,pgd_path
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.6129766702645847,pgd_path
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.4768594191581856,pgd_path
32,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.0615177787254301,pgd_path
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.6597312688820917,pgd_path
34,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.0023921874294033,pgd_path
48,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.109891562753303,pgd_path
57,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,0.0215268086226735,pgd_path
60,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,IR152,PGD,vanilla,-0.0428332190413773,pgd_path
0,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.2133888558610756,pgd_path
1,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.3676382741493213,pgd_path
2,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.1395121812819039,pgd_path
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0870318986195587,pgd_path
4,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.1978536366135071,pgd_path
5,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0671508604703636,pgd_path
6,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.5361205935472849,pgd_path
7,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.251510620116936,pgd_path
8,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.1261282638386576,pgd_path
9,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.4487898051734251,pgd_path
10,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.4369692802424829,pgd_path
11,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.4043718221405171,pgd_path
12,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/003089.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016966.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0937768518923775,pgd_path
15,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.391964482302808,pgd_path
16,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.4062656164165248,pgd_path
17,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.1975932183748631,pgd_path
18,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.4753098473132773,pgd_path
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0847528129815207,pgd_path
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.1045743140323495,pgd_path
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.5213567018503698,pgd_path
26,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0364061392191367,pgd_path
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.3454869091507317,pgd_path
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.5421303833795361,pgd_path
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.154166907071913,pgd_path
32,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.2656647562977995,pgd_path
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.6217511070812152,pgd_path
34,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.1786358356474043,pgd_path
48,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0783669259109993,pgd_path
57,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.2090510129926498,pgd_path
60,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/ArcFace_subset_adv_paths.csv,VGG-Face,PGD,vanilla,0.0843589579676117,pgd_path
0,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.4637461304659974,pgd_path
1,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.1962791234252874,pgd_path
2,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.4355062207876989,pgd_path
3,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.1389841139315168,pgd_path
4,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.0111225899308808,pgd_path
5,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.0831029340623978,pgd_path
6,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.5557437274297716,pgd_path
7,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3973221954487398,pgd_path
8,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3426569308430661,pgd_path
9,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.2019023121535137,pgd_path
10,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.4814511824514332,pgd_path
11,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.1662894288472318,pgd_path
12,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/003089.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016966.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.2623447336161335,pgd_path
15,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.4473480644998768,pgd_path
16,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.4827396859366648,pgd_path
17,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.5050493478769974,pgd_path
18,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.5019420983717308,pgd_path
19,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.2823583055945378,pgd_path
21,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3257480263706764,pgd_path
23,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.428687244653273,pgd_path
26,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.0694922920758203,pgd_path
27,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.5983760117510541,pgd_path
28,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.1816919147966475,pgd_path
30,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3394303321834984,pgd_path
32,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.1689599357793949,pgd_path
33,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.7611515521995562,pgd_path
34,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3226453450492189,pgd_path
48,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.1930147409437156,pgd_path
57,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3554338852343376,pgd_path
60,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,ArcFace,PGD,vanilla,0.3286713753543637,pgd_path
0,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.0863554231139406,pgd_path
1,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.3396578324245594,pgd_path
2,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,-0.0024350360035871,pgd_path
3,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.0837793648242112,pgd_path
4,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.0144865819505655,pgd_path
5,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.1148494556545062,pgd_path
6,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.2981486916539071,pgd_path
7,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.1869721561668433,pgd_path
8,Facenet512,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.1517696412525616,pgd_path
9,Facenet512,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.2282563285978138,pgd_path
10,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.272486404924502,pgd_path
11,Facenet512,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/tmp/tai_repro_outputs/Facenet512_subset_adv_paths.csv,GhostFaceNet,PGD,vanilla,0.1251961961504278,pgd_path
